time,county,avg_age, avg_income, avg_zincome,gini,income_mobility,z_income_mobility,population
31.0,18,21.215686274509803,49663.018069296566,0.011211774857889576,0.0,0.8549288806431671,-1.58899011893615,153
31.0,19,20.941558441558442,45324.54233438356,-0.1007110773265313,0.0,0.8939485588049657,0.7922447954666055,154
31.0,20,20.967532467532468,47022.592627139165,-0.056905223950792665,0.0,0.9052145214521451,1.4797672165532338,154
31.0,21,21.12987012987013,55271.17703857964,0.15588958008212192,0.0,0.8337381813081367,-2.8821846170544703,154
31.0,22,20.92948717948718,46916.947483387194,-0.05963062949196062,0.0,0.8871985157699447,0.38031320335907354,156
31.0,23,20.035928143712574,46589.53612565099,-0.0680771013024441,0.0,0.8871047104710469,0.37458859302361186,167
31.0,24,19.9125,44626.02835948597,-0.11873115652902143,0.0,0.8790106248685035,-0.11936523091670956,160
31.0,25,21.818791946308725,53687.30111763348,0.11502916702230909,0.0,0.8892269635126782,0.5041022968264646,149
31.0,26,21.97241379310345,52795.75804217443,0.09202937401951436,0.0,0.9016944959802101,1.2649523347235623,145
31.0,27,22.055172413793102,59097.11556387824,0.25459013257979807,0.0,0.8548540315845176,-1.5935578960210184,145
31.0,28,21.815068493150687,41165.02198419882,-0.2080172857179793,0.0,0.8859740259740257,0.3055868603512851,146
31.0,29,21.493150684931507,43263.051785148775,-0.15389286653531908,0.0,0.8690169366715756,-0.7292451781449125,146
31.0,30,20.417721518987342,54003.972452582006,0.12319857055896345,0.0,0.8612295902428447,-1.20447977976698,158
32.0,1,21.772727272727273,49937.183340710566,0.01789197126611114,0.0,0.8833762886597941,0.14705600918831233,154
32.0,2,21.38364779874214,50019.41128158029,0.020013443022646765,0.0,0.8682411108773407,-0.7765911214165622,159
32.0,3,21.93288590604027,52865.38546985691,0.09343926150233464,0.0,0.8758551218050484,-0.31193458108014493,149
32.0,4,21.43949044585987,44982.09041992368,-0.10994887664122792,0.0,0.8689795918367343,-0.7315242032108797,157
32.0,5,19.881656804733726,47674.49514686897,-0.040485133235230716,0.0,0.9101883021249739,1.7832997097124677,169
32.0,6,21.35031847133758,49504.75658775575,0.0067354089898214375,0.0,0.8778953005757133,-0.18742958387884207,157
32.0,7,21.57051282051282,47621.44189956088,-0.04185390113293284,0.0,0.8886048604860478,0.46613751810058257,156
32.0,8,20.903614457831324,42821.88719154188,-0.16568188039782436,0.0,0.8641311069882499,-1.0274103290597378,166
32.0,9,21.966216216216218,50170.0657994536,0.023900312878346167,0.0,0.8932838589981444,0.751680483761206,148
32.0,10,22.304635761589402,55706.07311468316,0.16672868774720476,0.0,0.8756091527520098,-0.3269452148052489,151
32.0,11,21.39375,48343.48759560935,-0.023225202239427013,0.0,0.886728509585653,0.3516303646288358,160
32.0,12,20.272189349112427,50560.49180048839,0.03397326041238189,0.0,0.8919792833146696,0.6720667782588235,169
32.0,13,20.89308176100629,54073.051318494414,0.12459690648430545,0.0,0.8771302335367138,-0.23411895782933997,159
32.0,14,20.23121387283237,47314.12569563125,-0.0497826251173438,0.0,0.8869635126777984,0.3659717839939276,173
32.0,15,20.349397590361445,50670.21061802733,0.03680399373863844,0.0,0.8883073848095943,0.4479836147285584,166
32.0,16,20.203488372093023,45103.13047366939,-0.1068260566761999,0.0,0.9051453308596165,1.4755447559272337,172
32.0,17,20.650602409638555,50324.17545814183,0.02787632498394456,0.0,0.8834384662956092,0.15085049351706323,166
32.0,18,21.563291139240505,49663.018069296566,0.010818537664638769,0.0,0.8549288806431671,-1.58899011893615,158
32.0,19,20.944099378881987,45324.54233438356,-0.10111365522118446,0.0,0.8939485588049657,0.7922447954666055,161
32.0,20,21.10625,47022.592627139165,-0.05730414595759029,0.0,0.9052145214521451,1.4797672165532338,160
32.0,21,20.950310559006212,55832.603799626806,0.16999316538830703,0.0,0.8337381813081367,-2.8821846170544703,161
32.0,22,21.3375,46916.947483387194,-0.06002977895185528,0.0,0.8871985157699447,0.38031320335907354,160
32.0,23,19.84180790960452,46589.53612565099,-0.06847695567621065,0.0,0.8871047104710469,0.37458859302361186,177
32.0,24,20.685185185185187,44626.02835948597,-0.11913523831832873,0.0,0.8790106248685035,-0.11936523091670956,162
32.0,25,22.215686274509803,53687.30111763348,0.11464459407627549,0.0,0.8892269635126782,0.5041022968264646,153
32.0,26,21.603896103896105,52795.75804217443,0.09164288158881288,0.0,0.9016944959802101,1.2649523347235623,154
32.0,27,21.84313725490196,59097.11556387824,0.2542172069183114,0.0,0.8548540315845176,-1.5935578960210184,153
32.0,28,22.315436241610737,41165.02198419882,-0.20842881902461166,0.0,0.8859740259740257,0.3055868603512851,149
32.0,29,21.728476821192054,43263.051785148775,-0.15429988280161258,0.0,0.8690169366715756,-0.7292451781449125,151
32.0,30,20.269461077844312,54003.972452582006,0.12281467940362391,0.0,0.8612295902428447,-1.20447977976698,167
33.0,1,22.056603773584907,49937.183340710566,0.01715959321529485,0.0,0.8833762886597941,0.14705600918831233,159
33.0,2,21.317365269461078,50019.41128158029,0.019280695981706474,0.0,0.8682411108773407,-0.7765911214165622,167
33.0,3,21.719745222929937,52865.38546985691,0.09269374342082692,0.0,0.8758551218050484,-0.31193458108014493,157
33.0,4,21.613496932515336,44982.09041992368,-0.11065901918022279,0.0,0.8689795918367343,-0.7315242032108797,163
33.0,5,19.820224719101123,47674.49514686897,-0.041207357686329174,0.0,0.9101883021249739,1.7832997097124677,178
33.0,6,22.050314465408807,49504.75658775575,0.006004971413246695,0.0,0.8778953005757133,-0.18742958387884207,159
33.0,7,21.71604938271605,47621.44189956088,-0.04257588751259114,0.0,0.8886048604860478,0.46613751810058257,162
33.0,8,21.052023121387283,42821.88719154188,-0.16638232922871138,0.0,0.8641311069882499,-1.0274103290597378,173
33.0,9,21.903225806451612,50170.0657994536,0.02316688978947566,0.0,0.8932838589981444,0.751680483761206,155
33.0,10,22.41025641025641,56218.037206808476,0.17917674176478493,0.0,0.8756091527520098,-0.3269452148052489,156
33.0,11,21.53939393939394,48663.96735596095,-0.015683524573229756,0.0,0.886728509585653,0.3516303646288358,165
33.0,12,20.683908045977013,50560.49180048839,0.03323808532368008,0.0,0.8919792833146696,0.6720667782588235,174
33.0,13,21.066666666666666,54073.051318494414,0.1238459691162812,0.0,0.8771302335367138,-0.23411895782933997,165
33.0,14,20.027322404371585,47314.12569563125,-0.05050323244454143,0.0,0.8869635126777984,0.3659717839939276,183
33.0,15,20.736842105263158,50670.21061802733,0.036068326297098136,0.0,0.8883073848095943,0.4479836147285584,171
33.0,16,20.710227272727273,45103.13047366939,-0.10753674237101224,0.0,0.9051453308596165,1.4755447559272337,176
33.0,17,20.872093023255815,50324.17545814183,0.027142210342525525,0.0,0.8834384662956092,0.15085049351706323,172
33.0,18,21.925465838509318,49744.96902340533,0.01220134768624718,0.0,0.8549288806431671,-1.58899011893615,161
33.0,19,21.67484662576687,45324.54233438356,-0.10182533448082494,0.0,0.8939485588049657,0.7922447954666055,163
33.0,20,21.349397590361445,47022.592627139165,-0.05802344505765788,0.0,0.9052145214521451,1.4797672165532338,166
33.0,21,21.36969696969697,55832.603799626806,0.1692343321945899,0.0,0.8337381813081367,-2.8821846170544703,165
33.0,22,21.721212121212123,46916.947483387194,-0.06074860397931105,0.0,0.8871985157699447,0.38031320335907354,165
33.0,23,19.817204301075268,46589.53612565099,-0.0691943114760996,0.0,0.8871047104710469,0.37458859302361186,186
33.0,24,21.023952095808383,44626.02835948597,-0.11984378306243246,0.0,0.8790106248685035,-0.11936523091670956,167
33.0,25,22.080745341614907,53687.30111763348,0.1138953877258706,0.0,0.8892269635126782,0.5041022968264646,161
33.0,26,22.307692307692307,52795.75804217443,0.09089767595381543,0.0,0.9016944959802101,1.2649523347235623,156
33.0,27,21.598765432098766,59097.11556387824,0.2534437245361561,0.0,0.8548540315845176,-1.5935578960210184,162
33.0,28,22.146496815286625,41165.02198419882,-0.20912183282925537,0.0,0.8859740259740257,0.3055868603512851,157
33.0,29,21.993589743589745,43263.051785148775,-0.1550023113169764,0.0,0.8690169366715756,-0.7292451781449125,156
33.0,30,20.63372093023256,54003.972452582006,0.1220640520204908,0.0,0.8612295902428447,-1.20447977976698,172
34.0,1,22.07831325301205,49688.457608810815,0.012440979519395972,0.0,0.8833762886597941,0.14705600918831233,166
34.0,2,21.680232558139537,49799.962436800255,0.015319771755618893,0.0,0.8682411108773407,-0.7765911214165622,172
34.0,3,21.512048192771083,52865.38546985691,0.09446178011007897,0.0,0.8758551218050484,-0.31193458108014493,166
34.0,4,21.596491228070175,45626.72557272741,-0.09242338251704268,0.0,0.8689795918367343,-0.7315242032108797,171
34.0,5,19.61904761904762,47588.2426972349,-0.04178162671983598,0.0,0.9101883021249739,1.7832997097124677,189
34.0,6,21.952095808383234,49024.87233281129,-0.004691230583652651,0.0,0.8778953005757133,-0.18742958387884207,167
34.0,7,22.023952095808383,47621.44189956088,-0.040924501448866606,0.0,0.8886048604860478,0.46613751810058257,167
34.0,8,20.923076923076923,42821.88719154188,-0.16483770843647358,0.0,0.8641311069882499,-1.0274103290597378,182
34.0,9,21.90740740740741,50170.0657994536,0.02487496955483361,0.0,0.8932838589981444,0.751680483761206,162
34.0,10,23.248407643312103,56218.037206808476,0.18101935761703686,0.0,0.8756091527520098,-0.3269452148052489,157
34.0,11,21.83529411764706,48663.96735596095,-0.01400894770949234,0.0,0.886728509585653,0.3516303646288358,170
34.0,12,21.426136363636363,50560.49180048839,0.034954850048483616,0.0,0.8919792833146696,0.6720667782588235,176
34.0,13,21.08092485549133,54020.09173827531,0.12427357840239864,0.0,0.8771302335367138,-0.23411895782933997,173
34.0,14,20.365079365079364,47314.12569563125,-0.04885868257707692,0.0,0.8869635126777984,0.3659717839939276,189
34.0,15,20.581920903954803,49922.3769537083,0.018480226484173346,0.0,0.8883073848095943,0.4479836147285584,177
34.0,16,21.286516853932586,44320.93588162027,-0.12613579921397133,0.0,0.9051453308596165,1.4755447559272337,178
34.0,17,21.363636363636363,50324.17545814183,0.028853718250815386,0.0,0.8834384662956092,0.15085049351706323,176
34.0,18,22.45731707317073,49594.81505501104,0.010023349164552123,0.0,0.8549288806431671,-1.58899011893615,164
34.0,19,21.387283236994218,45705.53446259426,-0.09038872245447098,0.0,0.8939485588049657,0.7922447954666055,173
34.0,20,21.298850574712645,47022.592627139165,-0.05638538029331199,0.0,0.9052145214521451,1.4797672165532338,174
34.0,21,21.893491124260354,55135.534031669704,0.15307167326590315,0.0,0.8337381813081367,-2.8821846170544703,169
34.0,22,22.419161676646706,46916.947483387194,-0.05911288927307266,0.0,0.8871985157699447,0.38031320335907354,167
34.0,23,19.88082901554404,46631.58319032992,-0.06648032372556423,0.0,0.8871047104710469,0.37458859302361186,193
34.0,24,20.519553072625698,44545.62028458153,-0.12033497671589488,0.0,0.8790106248685035,-0.11936523091670956,179
34.0,25,22.227544910179642,53463.774563732855,0.10991077822748573,0.0,0.8892269635126782,0.5041022968264646,167
34.0,26,22.87421383647799,52795.75804217443,0.09266416379287791,0.0,0.9016944959802101,1.2649523347235623,159
34.0,27,22.429447852760735,59097.11556387824,0.2553503849927774,0.0,0.8548540315845176,-1.5935578960210184,163
34.0,28,22.70625,41165.02198419882,-0.20761406871944757,0.0,0.8859740259740257,0.3055868603512851,160
34.0,29,22.566037735849058,43510.69794279588,-0.14705423592957192,0.0,0.8690169366715756,-0.7292451781449125,159
34.0,30,20.24175824175824,54529.142873729244,0.13741608068691064,0.0,0.8612295902428447,-1.20447977976698,182
35.0,1,22.644970414201183,49845.09953799694,0.013629929031369104,0.0,0.8833762886597941,0.14705600918831233,169
35.0,2,22.385057471264368,49655.20423103883,0.008730388599828704,0.0,0.8682411108773407,-0.7765911214165622,174
35.0,3,21.72093023255814,53390.40033351727,0.1051031985285261,0.0,0.8758551218050484,-0.31193458108014493,172
35.0,4,21.41111111111111,45534.709208836386,-0.09758362348734607,0.0,0.8689795918367343,-0.7315242032108797,180
35.0,5,19.746192893401016,46950.05843135934,-0.06106581348148651,0.0,0.9101883021249739,1.7832997097124677,197
35.0,6,22.15028901734104,49024.87233281129,-0.007532976041071965,0.0,0.8778953005757133,-0.18742958387884207,173
35.0,7,22.36627906976744,47621.44189956088,-0.04374326612518471,0.0,0.8886048604860478,0.46613751810058257,172
35.0,8,21.556756756756755,42788.83459614279,-0.16843068074400935,0.0,0.8641311069882499,-1.0274103290597378,185
35.0,9,22.156626506024097,50551.73526139594,0.03186202940617198,0.0,0.8932838589981444,0.751680483761206,166
35.0,10,23.444444444444443,55846.821552408575,0.16848199009343245,0.0,0.8756091527520098,-0.3269452148052489,162
35.0,11,21.93220338983051,48663.96735596095,-0.01684478344878469,0.0,0.886728509585653,0.3516303646288358,177
35.0,12,21.9438202247191,50754.42800201206,0.037091759902078844,0.0,0.8919792833146696,0.6720667782588235,178
35.0,13,21.681818181818183,54020.09173827531,0.12135003762332337,0.0,0.8771302335367138,-0.23411895782933997,176
35.0,14,21.03125,47314.12569563125,-0.05167241503644717,0.0,0.8869635126777984,0.3659717839939276,192
35.0,15,20.885245901639344,50424.61911533157,0.02858227116927468,0.0,0.8883073848095943,0.4479836147285584,183
35.0,16,21.317204301075268,44320.93588162027,-0.1289005190267006,0.0,0.9051453308596165,1.4755447559272337,186
35.0,17,21.76795580110497,50894.965461993255,0.040717805107481325,0.0,0.8834384662956092,0.15085049351706323,181
35.0,18,22.430232558139537,49790.948416795,0.012232761234059355,0.0,0.8549288806431671,-1.58899011893615,172
35.0,19,21.483333333333334,45705.53446259426,-0.09317611468198368,0.0,0.8939485588049657,0.7922447954666055,180
35.0,20,21.26923076923077,47621.888809251905,-0.043731735286769116,0.0,0.9052145214521451,1.4797672165532338,182
35.0,21,22.735294117647058,55630.56944997911,0.16290241081771872,0.0,0.8337381813081367,-2.8821846170544703,170
35.0,22,21.93258426966292,47505.1195866088,-0.04674452974000765,0.0,0.8871985157699447,0.38031320335907354,178
35.0,23,20.251256281407034,46631.58319032992,-0.06928287974217325,0.0,0.8871047104710469,0.37458859302361186,199
35.0,24,20.50531914893617,44389.625412253015,-0.12712824177588414,0.0,0.8790106248685035,-0.11936523091670956,188
35.0,25,22.805882352941175,53432.2813644166,0.10618378239072312,0.0,0.8892269635126782,0.5041022968264646,170
35.0,26,23.0,53234.41632271787,0.10107861266683314,0.0,0.9016944959802101,1.2649523347235623,165
35.0,27,22.579881656804734,59489.25489006167,0.2624614027124034,0.0,0.8548540315845176,-1.5935578960210184,169
35.0,28,22.957575757575757,40799.10316562567,-0.21976828222499858,0.0,0.8859740259740257,0.3055868603512851,165
35.0,29,23.117283950617285,43510.69794279588,-0.14980568832250546,0.0,0.8690169366715756,-0.7292451781449125,162
35.0,30,21.14207650273224,54529.142873729244,0.13448420433776645,0.0,0.8612295902428447,-1.20447977976698,183
36.0,1,23.238372093023255,49482.98655388155,0.003850168747044126,0.0,0.8833762886597941,0.14705600918831233,172
36.0,2,22.605555555555554,49655.20423103883,0.008294363767105994,0.0,0.8682411108773407,-0.7765911214165622,180
36.0,3,22.03954802259887,53390.40033351727,0.10468365545653593,0.0,0.8758551218050484,-0.31193458108014493,177
36.0,4,21.945054945054945,45557.75878211759,-0.09744302022072093,0.0,0.8689795918367343,-0.7315242032108797,182
36.0,5,20.641414141414142,47434.42547265515,-0.049014351932585964,0.0,0.9101883021249739,1.7832997097124677,198
36.0,6,22.732954545454547,48686.952641267424,-0.016692031151571328,0.0,0.8778953005757133,-0.18742958387884207,176
36.0,7,22.31111111111111,47621.44189956088,-0.04418826504741029,0.0,0.8886048604860478,0.46613751810058257,180
36.0,8,22.1005291005291,43243.845133899595,-0.15715514549153203,0.0,0.8641311069882499,-1.0274103290597378,189
36.0,9,22.660714285714285,50686.33197872148,0.03490332097138745,0.0,0.8932838589981444,0.751680483761206,168
36.0,10,23.636904761904763,55722.76656131104,0.16487196217173525,0.0,0.8756091527520098,-0.3269452148052489,168
36.0,11,22.202185792349727,48550.5204971459,-0.020212756001015745,0.0,0.886728509585653,0.3516303646288358,183
36.0,12,22.72222222222222,51415.30820616356,0.05371505141171194,0.0,0.8919792833146696,0.6720667782588235,180
36.0,13,22.011049723756905,54020.09173827531,0.12093327309971029,0.0,0.8771302335367138,-0.23411895782933997,181
36.0,14,21.89637305699482,46956.56320491688,-0.06134591478730057,0.0,0.8869635126777984,0.3659717839939276,193
36.0,15,21.30851063829787,50846.51105074332,0.039036851547040584,0.0,0.8883073848095943,0.4479836147285584,188
36.0,16,21.502590673575128,44012.28934710782,-0.13732491666771365,0.0,0.9051453308596165,1.4755447559272337,193
36.0,17,22.615384615384617,51757.12620239087,0.06253589873514678,0.0,0.8834384662956092,0.15085049351706323,182
36.0,18,22.880681818181817,49790.948416795,0.011797335380112869,0.0,0.8549288806431671,-1.58899011893615,176
36.0,19,21.98913043478261,46159.06006909315,-0.0819260289963352,0.0,0.8939485588049657,0.7922447954666055,184
36.0,20,21.833333333333332,47621.888809251905,-0.04417673223698079,0.0,0.9052145214521451,1.4797672165532338,186
36.0,21,23.41860465116279,55630.56944997911,0.16249275261666035,0.0,0.8337381813081367,-2.8821846170544703,172
36.0,22,22.285714285714285,47327.91540761341,-0.05176291705353312,0.0,0.8871985157699447,0.38031320335907354,182
36.0,23,20.519417475728154,46924.15032990419,-0.06218235120947865,0.0,0.8871047104710469,0.37458859302361186,206
36.0,24,21.141361256544503,44027.07830960256,-0.13694327736937967,0.0,0.8790106248685035,-0.11936523091670956,191
36.0,25,22.88135593220339,52754.0500123669,0.08826219991867928,0.0,0.8892269635126782,0.5041022968264646,177
36.0,26,23.553571428571427,53234.41632271787,0.10065838130671204,0.0,0.9016944959802101,1.2649523347235623,168
36.0,27,23.069364161849713,59489.25489006167,0.2620687711756542,0.0,0.8548540315845176,-1.5935578960210184,173
36.0,28,23.553571428571427,40416.67734906336,-0.2301121450147218,0.0,0.8859740259740257,0.3055868603512851,168
36.0,29,23.823170731707318,43510.69794279588,-0.15026882613127654,0.0,0.8690169366715756,-0.7292451781449125,164
36.0,30,21.6524064171123,54529.142873729244,0.13406968603062636,0.0,0.8612295902428447,-1.20447977976698,187
37.0,1,23.971264367816094,49303.22298261357,0.001116242424965664,0.0,0.8833762886597941,0.14705600918831233,174
37.0,2,23.373626373626372,50623.76820994264,0.03518424032214405,0.0,0.8682411108773407,-0.7765911214165622,182
37.0,3,22.677777777777777,53211.36265465358,0.10194012287488578,0.0,0.8758551218050484,-0.31193458108014493,180
37.0,4,22.73913043478261,44832.42300608837,-0.11422339233107348,0.0,0.8689795918367343,-0.7315242032108797,184
37.0,5,21.67676767676768,46885.39803229914,-0.06125985315917396,0.0,0.9101883021249739,1.7832997097124677,198
37.0,6,23.471910112359552,48686.46240243836,-0.014795214232198636,0.0,0.8778953005757133,-0.18742958387884207,178
37.0,7,22.592391304347824,47445.92008154083,-0.04679926248821967,0.0,0.8886048604860478,0.46613751810058257,184
37.0,8,22.848167539267017,43243.845133899595,-0.15520621252473984,0.0,0.8641311069882499,-1.0274103290597378,191
37.0,9,23.1046511627907,50458.787876188966,0.030928006194696503,0.0,0.8932838589981444,0.751680483761206,172
37.0,10,24.473372781065088,55587.933663650576,0.16325193140776317,0.0,0.8756091527520098,-0.3269452148052489,169
37.0,11,23.03804347826087,48384.08404805139,-0.022596102023253906,0.0,0.886728509585653,0.3516303646288358,184
37.0,12,23.206521739130434,50731.85473762409,0.037972703391457384,0.0,0.8919792833146696,0.6720667782588235,184
37.0,13,22.236559139784948,53016.47806237876,0.09691240573017303,0.0,0.8771302335367138,-0.23411895782933997,186
37.0,14,22.911917098445596,47933.333434801774,-0.03422476163031559,0.0,0.8869635126777984,0.3659717839939276,193
37.0,15,22.03157894736842,51900.91180688734,0.06813254415503099,0.0,0.8883073848095943,0.4479836147285584,190
37.0,16,22.376288659793815,43253.02069395181,-0.15496949745122698,0.0,0.9051453308596165,1.4755447559272337,194
37.0,17,22.861702127659573,51310.68831219317,0.05290570272622506,0.0,0.8834384662956092,0.15085049351706323,188
37.0,18,23.5561797752809,49790.948416795,0.013698794481664814,0.0,0.8549288806431671,-1.58899011893615,178
37.0,19,22.459893048128343,45176.431865605424,-0.10534850273237195,0.0,0.8939485588049657,0.7922447954666055,187
37.0,20,22.342105263157894,47621.888809251905,-0.04225954501276802,0.0,0.9052145214521451,1.4797672165532338,190
37.0,21,23.7816091954023,55794.63161462311,0.16858441469826438,0.0,0.8337381813081367,-2.8821846170544703,174
37.0,22,23.114754098360656,47327.91540761341,-0.04984359819139582,0.0,0.8871985157699447,0.38031320335907354,183
37.0,23,21.302884615384617,46924.15032990419,-0.06026010459623379,0.0,0.8871047104710469,0.37458859302361186,208
37.0,24,21.125,43853.82153407449,-0.13946977708245092,0.0,0.8790106248685035,-0.11936523091670956,200
37.0,25,23.34254143646409,52393.62610087547,0.08084380097843272,0.0,0.8892269635126782,0.5041022968264646,181
37.0,26,24.140350877192983,53795.38386713731,0.11700695514010542,0.0,0.9016944959802101,1.2649523347235623,171
37.0,27,23.282485875706215,59748.483033772216,0.27058758660459187,0.0,0.8548540315845176,-1.5935578960210184,177
37.0,28,23.838150289017342,40321.99216929682,-0.23058544119022406,0.0,0.8859740259740257,0.3055868603512851,173
37.0,29,24.52409638554217,43991.82725970572,-0.13590944558201998,0.0,0.8690169366715756,-0.7292451781449125,166
37.0,30,22.52659574468085,55064.03841682658,0.1497362548540407,0.0,0.8612295902428447,-1.20447977976698,188
38.0,1,24.52542372881356,49049.637249358435,-0.004651252056388067,0.0,0.8833762886597941,0.14705600918831233,177
38.0,2,24.065217391304348,51194.781508222375,0.05071822791884719,0.0,0.8682411108773407,-0.7765911214165622,184
38.0,3,23.21978021978022,53930.71804274297,0.12133696721141096,0.0,0.8758551218050484,-0.31193458108014493,182
38.0,4,22.894179894179896,45263.24247428403,-0.10238393777695035,0.0,0.8689795918367343,-0.7315242032108797,189
38.0,5,22.303482587064675,46885.39803229914,-0.06051360233675893,0.0,0.9101883021249739,1.7832997097124677,201
38.0,6,24.34078212290503,48867.71270399361,-0.009347005001654564,0.0,0.8778953005757133,-0.18742958387884207,179
38.0,7,23.0427807486631,48009.63851176219,-0.031495222590146935,0.0,0.8886048604860478,0.46613751810058257,187
38.0,8,23.343589743589742,43243.845133899595,-0.15450769595239142,0.0,0.8641311069882499,-1.0274103290597378,195
38.0,9,23.82758620689655,50277.211357121814,0.027034327921304394,0.0,0.8932838589981444,0.751680483761206,174
38.0,10,25.128654970760234,55587.933663650576,0.16411225691854073,0.0,0.8756091527520098,-0.3269452148052489,171
38.0,11,23.78494623655914,48384.08404805139,-0.021830206105726075,0.0,0.886728509585653,0.3516303646288358,186
38.0,12,23.78609625668449,50731.85473762409,0.03876937438662979,0.0,0.8919792833146696,0.6720667782588235,187
38.0,13,22.857142857142858,53146.32335980724,0.10109053133185306,0.0,0.8771302335367138,-0.23411895782933997,189
38.0,14,23.79381443298969,46922.65138433553,-0.05955203589614969,0.0,0.8869635126777984,0.3659717839939276,194
38.0,15,22.46153846153846,51900.91180688734,0.068944539398963,0.0,0.8883073848095943,0.4479836147285584,195
38.0,16,23.142857142857142,42595.85263840274,-0.17123338111564335,0.0,0.9051453308596165,1.4755447559272337,196
38.0,17,23.50785340314136,51502.52013828594,0.058661436327560434,0.0,0.8834384662956092,0.15085049351706323,191
38.0,18,24.082417582417584,49790.948416795,0.014483131876622998,0.0,0.8549288806431671,-1.58899011893615,182
38.0,19,23.174603174603174,45176.431865605424,-0.10462465340202153,0.0,0.8939485588049657,0.7922447954666055,189
38.0,20,22.94300518134715,47621.888809251905,-0.041503640112573605,0.0,0.9052145214521451,1.4797672165532338,193
38.0,21,24.617142857142856,55357.59486544966,0.15816685747894302,0.0,0.8337381813081367,-2.8821846170544703,175
38.0,22,24.08743169398907,47327.91540761341,-0.04909154675708761,0.0,0.8871985157699447,0.38031320335907354,183
38.0,23,21.88679245283019,46578.31132409904,-0.06843998363726451,0.0,0.8871047104710469,0.37458859302361186,212
38.0,24,21.509708737864077,43853.82153407449,-0.1387632648096876,0.0,0.8790106248685035,-0.11936523091670956,206
38.0,25,24.060109289617486,52234.15722972743,0.07754611744693783,0.0,0.8892269635126782,0.5041022968264646,183
38.0,26,24.99418604651163,53795.38386713731,0.11784378352681778,0.0,0.9016944959802101,1.2649523347235623,172
38.0,27,23.342391304347824,60087.199516760884,0.2802452440254241,0.0,0.8548540315845176,-1.5935578960210184,184
38.0,28,24.514285714285716,40321.99216929682,-0.22992522488810693,0.0,0.8859740259740257,0.3055868603512851,175
38.0,29,24.988095238095237,43002.35776267077,-0.16074085724691797,0.0,0.8690169366715756,-0.7292451781449125,168
38.0,30,23.162303664921467,55064.03841682658,0.15058971303447366,0.0,0.8612295902428447,-1.20447977976698,191
39.0,1,25.23463687150838,49738.418742609596,0.008214201021509765,0.0,0.8833762886597941,0.14705600918831233,179
39.0,2,24.94054054054054,50397.78891190782,0.0252078878210547,0.0,0.8682411108773407,-0.7765911214165622,185
39.0,3,23.778378378378378,53930.71804274297,0.1162606741463738,0.0,0.8758551218050484,-0.31193458108014493,185
39.0,4,23.867724867724867,44760.08436152405,-0.12009044361477203,0.0,0.8689795918367343,-0.7315242032108797,189
39.0,5,22.514423076923077,47067.99189020696,-0.06060965493048691,0.0,0.9101883021249739,1.7832997097124677,208
39.0,6,24.906593406593405,48547.53559520941,-0.022477959716234678,0.0,0.8778953005757133,-0.18742958387884207,182
39.0,7,23.888297872340427,47940.276567521825,-0.038128606656635804,0.0,0.8886048604860478,0.46613751810058257,188
39.0,8,23.98989898989899,43498.40245959822,-0.15260727267423826,0.0,0.8641311069882499,-1.0274103290597378,198
39.0,9,24.323863636363637,50418.971455223385,0.025753817138884916,0.0,0.8932838589981444,0.751680483761206,176
39.0,10,24.94943820224719,55107.659517610606,0.14659352166748893,0.0,0.8756091527520098,-0.3269452148052489,178
